price,date
850000,2020-08-13 00:00:00
1330000,2020-08-13 00:00:00
2350000,2020-08-13 00:00:00
100000,2020-08-13 00:00:00
1000000,2020-08-13 00:00:00
66309,2020-08-13 00:00:00
2408000,2020-08-13 00:00:00
1050000,2020-08-13 00:00:00
1500000,2020-08-13 00:00:00
685237,2020-08-13 00:00:00
2600000,2020-08-13 00:00:00
662950,2020-08-13 00:00:00
2730000,2020-08-13 00:00:00
880000,2020-08-13 00:00:00
2600000,2020-08-13 00:00:00
1100000,2020-08-13 00:00:00
1900000,2020-08-13 00:00:00
840000,2020-08-13 00:00:00
2400000,2020-08-13 00:00:00
1795896,2020-08-13 00:00:00
750000,2020-08-13 00:00:00
2700000,2020-08-13 00:00:00
1130000,2020-08-13 00:00:00
1760928,2020-08-13 00:00:00
2315000,2020-08-13 00:00:00
1650000,2020-08-13 00:00:00
1960000,2020-08-13 00:00:00
1580000,2020-08-13 00:00:00
2340000,2020-08-13 00:00:00
1455000,2020-08-13 00:00:00
1520000,2020-08-13 00:00:00
2600000,2020-08-13 00:00:00
2700000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
938808,2020-08-13 00:00:00
715000,2020-08-13 00:00:00
1500000,2020-08-13 00:00:00
2650000,2020-08-13 00:00:00
947859,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1450000,2020-08-13 00:00:00
2150000,2020-08-13 00:00:00
912215,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1005910,2020-08-13 00:00:00
2240000,2020-08-13 00:00:00
912215,2020-08-13 00:00:00
1920000,2020-08-13 00:00:00
1570000,2020-08-13 00:00:00
938808,2020-08-13 00:00:00
912215,2020-08-13 00:00:00
912215,2020-08-13 00:00:00
1950000,2020-08-13 00:00:00
1635000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
982026,2020-08-13 00:00:00
1975000,2020-08-13 00:00:00
1630000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
984557,2020-08-13 00:00:00
1824172,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
950590,2020-08-13 00:00:00
1570000,2020-08-13 00:00:00
1800000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
901052,2020-08-13 00:00:00
1510000,2020-08-13 00:00:00
1770000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1520000,2020-08-13 00:00:00
1125529,2020-08-13 00:00:00
1703095,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
887811,2020-08-13 00:00:00
470000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
565000,2020-08-13 00:00:00
1129491,2020-08-13 00:00:00
1610000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1069341,2020-08-13 00:00:00
1310000,2020-08-13 00:00:00
1575000,2020-08-13 00:00:00
1348630,2020-08-13 00:00:00
345000,2020-08-13 00:00:00
1300000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1129491,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1280000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1230000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
540000,2020-08-13 00:00:00
3034000,2020-08-13 00:00:00
2930000,2020-08-13 00:00:00
3920000,2020-08-13 00:00:00
3660000,2020-08-13 00:00:00
4050000,2020-08-13 00:00:00
3600000,2020-08-13 00:00:00
3020000,2020-08-13 00:00:00
73326,2020-08-13 00:00:00
126448,2020-08-13 00:00:00
263336,2020-08-13 00:00:00
202468,2020-08-13 00:00:00
200000,2020-08-13 00:00:00
460000,2020-08-13 00:00:00
850000,2020-08-13 00:00:00
800000,2020-08-13 00:00:00
667000,2020-08-13 00:00:00
2300000,2020-08-13 00:00:00
610000,2020-08-13 00:00:00
2460000,2020-08-13 00:00:00
2570000,2020-08-13 00:00:00
2307692,2020-08-13 00:00:00
49,2020-08-13 00:00:00
815551,2020-08-13 00:00:00
1770000,2020-08-13 00:00:00
912215,2020-08-13 00:00:00
1630000,2020-08-13 00:00:00
1292000,2020-08-13 00:00:00
1540896,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1170000,2020-08-13 00:00:00
1591895,2020-08-13 00:00:00
584444,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1400000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1160000,2020-08-13 00:00:00
900000,2020-08-13 00:00:00
440000,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1575000,2020-08-13 00:00:00
955000,2020-08-13 00:00:00
584224,2020-08-13 00:00:00
2200000,2020-08-13 00:00:00
1280000,2020-08-13 00:00:00
1445803,2020-08-13 00:00:00
1573597,2020-08-13 00:00:00
495000,2020-08-13 00:00:00
1500000,2020-08-13 00:00:00
1258689,2020-08-13 00:00:00
1535000,2020-08-13 00:00:00
1700000,2020-08-13 00:00:00
1400000,2020-08-13 00:00:00
1227235,2020-08-13 00:00:00
450000,2020-08-13 00:00:00
1197100,2020-08-13 00:00:00
1340000,2020-08-13 00:00:00
1350000,2020-08-13 00:00:00
1270000,2020-08-13 00:00:00
1190000,2020-08-13 00:00:00
1250000,2020-08-13 00:00:00
1315000,2020-08-13 00:00:00
1240000,2020-08-13 00:00:00
1355000,2020-08-13 00:00:00
1350000,2020-08-13 00:00:00
1200000,2020-08-13 00:00:00
2575000,2020-04-27 00:00:00
25000,2020-12-02 00:00:00
4,2020-12-02 00:00:00
3,2020-12-02 00:00:00
3,2020-12-02 00:00:00
5,2020-12-02 00:00:00
4600000,2020-12-02 00:00:00
3,2020-12-02 00:00:00
3130000,2020-12-02 00:00:00
3750000,2020-12-02 00:00:00
2500000,2020-12-02 00:00:00
770361,2020-12-02 00:00:00
2770000,2020-12-02 00:00:00
948068,2020-12-02 00:00:00
720000,2020-12-02 00:00:00
1030000,2020-12-02 00:00:00
1040000,2020-12-02 00:00:00
1090000,2020-12-02 00:00:00
1120000,2020-12-02 00:00:00
1400000,2020-12-02 00:00:00
1060000,2020-12-02 00:00:00
1635000,2020-12-02 00:00:00
1290000,2020-12-02 00:00:00
750000,2020-12-02 00:00:00
1430000,2020-12-02 00:00:00
1275000,2020-12-02 00:00:00
620000,2020-12-02 00:00:00
1645000,2020-12-02 00:00:00
620000,2020-12-02 00:00:00
1300000,2020-12-02 00:00:00
1170000,2020-12-02 00:00:00
1330000,2020-12-02 00:00:00
1200000,2020-12-02 00:00:00
1950000,2020-12-02 00:00:00
1810000,2020-12-02 00:00:00
1200989,2020-12-02 00:00:00
1950000,2020-12-02 00:00:00
878030,2020-12-02 00:00:00
870888,2020-12-02 00:00:00
2280000,2020-12-02 00:00:00
862770,2020-12-02 00:00:00
820016,2020-12-02 00:00:00
1760000,2020-12-02 00:00:00
960000,2020-12-02 00:00:00
755947,2020-12-02 00:00:00
2400000,2020-12-02 00:00:00
1380000,2020-12-02 00:00:00
1728000,2020-12-02 00:00:00
1500000,2020-12-02 00:00:00
2060000,2020-12-02 00:00:00
1155896,2020-12-02 00:00:00
1053170,2020-12-02 00:00:00
1270000,2020-12-02 00:00:00
1096537,2020-12-02 00:00:00
1290493,2020-12-02 00:00:00
1780676,2020-12-02 00:00:00
1289745,2020-12-02 00:00:00
1122246,2020-12-02 00:00:00
794901,2020-12-02 00:00:00
1650000,2020-12-02 00:00:00
1945000,2020-12-02 00:00:00
1105326,2020-12-02 00:00:00
1019431,2020-12-02 00:00:00
1016592,2020-12-02 00:00:00
910806,2020-12-02 00:00:00
1569991,2020-12-02 00:00:00
1725000,2020-12-02 00:00:00
1950000,2020-12-02 00:00:00
1600000,2020-12-02 00:00:00
2725000,2020-12-02 00:00:00
1550000,2020-12-02 00:00:00
1500000,2020-12-02 00:00:00
2650000,2020-12-02 00:00:00
1289495,2020-12-02 00:00:00
1740000,2020-12-02 00:00:00
1288572,2020-12-02 00:00:00
1289310,2020-12-02 00:00:00
1290049,2020-12-02 00:00:00
1288821,2020-12-02 00:00:00
2095000,2020-12-02 00:00:00
1259278,2020-12-02 00:00:00
1338063,2020-12-02 00:00:00
2477250,2020-12-02 00:00:00
2200000,2020-12-02 00:00:00
1919000,2020-12-02 00:00:00
1800000,2020-12-02 00:00:00
1750000,2020-12-02 00:00:00
2088008,2020-12-02 00:00:00
2032428,2020-12-02 00:00:00
2458382,2020-12-02 00:00:00
1500000,2020-08-14 00:00:00
17550,2020-08-14 00:00:00
300000,2020-08-14 00:00:00
700000,2020-08-14 00:00:00
1670000,2020-08-14 00:00:00
1720000,2020-08-14 00:00:00
885000,2020-08-14 00:00:00
3875000,2020-08-14 00:00:00
1050000,2020-08-14 00:00:00
822500,2020-08-14 00:00:00
2017500,2020-08-14 00:00:00
1385000,2020-08-14 00:00:00
1300000,2020-08-14 00:00:00
1530000,2020-08-14 00:00:00
1664999,2020-08-14 00:00:00
1580000,2020-08-14 00:00:00
1215000,2020-08-14 00:00:00
930000,2020-08-14 00:00:00
2162000,2020-08-14 00:00:00
1450000,2020-08-14 00:00:00
1320000,2020-08-14 00:00:00
1305000,2020-08-14 00:00:00
1353999,2020-08-14 00:00:00
2270000,2020-08-14 00:00:00
1127895,2020-08-14 00:00:00
890000,2020-08-14 00:00:00
1480000,2020-08-14 00:00:00
3100000,2020-08-14 00:00:00
1750000,2020-08-14 00:00:00
1081750,2020-08-14 00:00:00
850000,2020-08-14 00:00:00
4050000,2020-08-14 00:00:00
2450000,2020-08-14 00:00:00
1100000,2020-08-14 00:00:00
1050000,2020-08-15 00:00:00
8750000,2020-08-16 00:00:00
5600000,2020-08-16 00:00:00
2200000,2020-08-16 00:00:00
2650000,2020-08-16 00:00:00
2800000,2020-08-16 00:00:00
2300000,2020-08-16 00:00:00
2000000,2020-08-16 00:00:00
1820000,2020-08-16 00:00:00
1530000,2020-08-16 00:00:00
950000,2020-08-16 00:00:00
16223289,2020-08-16 00:00:00
4522000,2020-08-16 00:00:00
3100000,2020-08-16 00:00:00
370000,2020-08-16 00:00:00
315000,2020-08-16 00:00:00
490000,2020-08-16 00:00:00
1137000,2020-08-16 00:00:00
1460000,2020-08-16 00:00:00
1400000,2020-08-16 00:00:00
1345000,2020-08-16 00:00:00
1200000,2020-08-16 00:00:00
1250000,2020-08-16 00:00:00
765000,2020-08-16 00:00:00
625000,2020-08-16 00:00:00
12836,2020-08-16 00:00:00
92313,2020-08-16 00:00:00
8000000,2020-01-23 00:00:00
1705858,2020-01-23 00:00:00
2115000,2020-01-23 00:00:00
2950000,2020-01-23 00:00:00
3670000,2020-01-23 00:00:00
875000,2020-01-23 00:00:00
1585000,2020-01-23 00:00:00
900000,2020-01-23 00:00:00
1502448,2020-08-17 00:00:00
4924000,2020-08-17 00:00:00
1250000,2020-08-17 00:00:00
675000,2020-08-17 00:00:00
1150000,2020-08-17 00:00:00
1507138,2020-08-17 00:00:00
1300000,2020-08-17 00:00:00
360000,2020-08-17 00:00:00
18,2020-08-17 00:00:00
1509224,2020-08-17 00:00:00
1450800,2020-08-17 00:00:00
1689413,2020-08-17 00:00:00
1680000,2020-08-17 00:00:00
1520000,2020-08-17 00:00:00
1070000,2020-08-17 00:00:00
1700000,2020-08-17 00:00:00
1550000,2020-08-17 00:00:00
905000,2020-08-17 00:00:00
1865687,2020-08-17 00:00:00
2350000,2020-08-17 00:00:00
2150000,2020-08-17 00:00:00
2075000,2020-08-17 00:00:00
2500000,2020-08-17 00:00:00
6000000,2020-12-03 00:00:00
3670000,2020-12-03 00:00:00
2870000,2020-12-03 00:00:00
3630000,2020-12-03 00:00:00
3287339,2020-12-03 00:00:00
3762000,2020-12-03 00:00:00
3220000,2020-12-03 00:00:00
2250000,2020-12-03 00:00:00
575000,2020-12-03 00:00:00
134406,2020-12-03 00:00:00
695000,2020-12-03 00:00:00
343659,2020-12-03 00:00:00
1789821,2020-12-03 00:00:00
1162199,2020-12-03 00:00:00
2350000,2020-12-03 00:00:00
2550000,2020-12-03 00:00:00
1800000,2020-12-03 00:00:00
2200000,2020-12-03 00:00:00
2060000,2020-12-03 00:00:00
1935000,2020-12-03 00:00:00
2540000,2020-12-03 00:00:00
1800000,2020-12-03 00:00:00
2050000,2020-12-03 00:00:00
1900000,2020-12-03 00:00:00
2030000,2020-12-03 00:00:00
840000,2020-12-03 00:00:00
2015000,2020-12-03 00:00:00
2200000,2020-12-03 00:00:00
2795000,2020-12-03 00:00:00
1215333,2020-12-03 00:00:00
957265,2020-12-03 00:00:00
815000,2020-12-03 00:00:00
2200000,2020-12-03 00:00:00
1050000,2020-12-03 00:00:00
2774000,2020-12-03 00:00:00
1064990,2020-12-03 00:00:00
1887500,2020-12-03 00:00:00
2540000,2020-12-03 00:00:00
1900000,2020-12-03 00:00:00
2277395,2020-12-03 00:00:00
2289395,2020-12-03 00:00:00
1792581,2020-12-03 00:00:00
1133617,2020-12-03 00:00:00
2184976,2020-12-03 00:00:00
1138574,2020-12-03 00:00:00
1928688,2020-12-03 00:00:00
1126882,2020-12-03 00:00:00
825000,2020-12-03 00:00:00
2033798,2020-12-03 00:00:00
1095000,2020-12-03 00:00:00
900000,2020-12-03 00:00:00
1118770,2020-12-03 00:00:00
1630000,2020-12-03 00:00:00
800000,2020-12-03 00:00:00
1400000,2020-12-03 00:00:00
795000,2020-12-03 00:00:00
1420000,2020-12-03 00:00:00
1027844,2020-12-03 00:00:00
1200000,2020-12-03 00:00:00
2033798,2020-12-03 00:00:00
1700000,2020-12-03 00:00:00
1515000,2020-12-03 00:00:00
1685000,2020-12-03 00:00:00
1320000,2020-12-03 00:00:00
1680000,2020-12-03 00:00:00
1210000,2020-12-03 00:00:00
1500000,2020-12-03 00:00:00
1500000,2020-12-03 00:00:00
1625896,2020-12-03 00:00:00
1180000,2020-12-03 00:00:00
1408000,2020-12-03 00:00:00
1475000,2020-12-03 00:00:00
1680000,2020-12-03 00:00:00
1291823,2020-12-03 00:00:00
1160334,2020-12-03 00:00:00
1804841,2020-12-03 00:00:00
1152009,2020-12-03 00:00:00
1600000,2020-12-03 00:00:00
1176748,2020-12-03 00:00:00
1362500,2020-12-03 00:00:00
1234189,2020-12-03 00:00:00
1332095,2020-12-03 00:00:00
1200000,2020-04-30 00:00:00
2150000,2020-04-30 00:00:00
1690000,2020-12-05 00:00:00
890000,2020-12-05 00:00:00
300000,2020-12-05 00:00:00
23530000,2020-05-04 00:00:00
2755000,2020-12-09 00:00:00
1100000,2020-12-09 00:00:00
887221,2020-12-09 00:00:00
3190000,2020-12-09 00:00:00
1050000,2020-12-09 00:00:00
943969,2020-12-09 00:00:00
1079601,2020-12-09 00:00:00
1480000,2020-12-09 00:00:00
535000,2020-12-09 00:00:00
953566,2020-12-09 00:00:00
943779,2020-12-09 00:00:00
1620000,2020-12-09 00:00:00
937355,2020-12-09 00:00:00
1600000,2020-12-09 00:00:00
315000,2020-12-09 00:00:00
1800000,2020-12-09 00:00:00
1140000,2020-12-09 00:00:00
952669,2020-12-09 00:00:00
815000,2020-12-09 00:00:00
950000,2020-12-09 00:00:00
1100000,2020-12-09 00:00:00
360000,2020-12-09 00:00:00
1110000,2020-12-09 00:00:00
1020300,2020-12-09 00:00:00
4650000,2020-12-09 00:00:00
1450000,2020-12-09 00:00:00
2020000,2020-12-09 00:00:00
1480000,2020-12-09 00:00:00
2330000,2020-12-09 00:00:00
1200000,2020-12-09 00:00:00
2214322,2020-12-09 00:00:00
746990,2020-12-09 00:00:00
1700000,2020-12-09 00:00:00
500000,2020-12-09 00:00:00
2880000,2020-12-09 00:00:00
2480000,2020-12-09 00:00:00
4150000,2020-12-09 00:00:00
1840000,2020-12-09 00:00:00
2900000,2020-12-09 00:00:00
2030000,2020-12-09 00:00:00
3890895,2020-12-09 00:00:00
1750000,2020-12-09 00:00:00
1705895,2020-12-09 00:00:00
2120000,2020-12-09 00:00:00
1004795,2020-12-09 00:00:00
2730000,2020-12-09 00:00:00
1972000,2020-12-09 00:00:00
901385,2020-12-09 00:00:00
1160000,2020-12-09 00:00:00
1550000,2020-12-09 00:00:00
975000,2020-12-09 00:00:00
800000,2020-12-09 00:00:00
1045000,2020-12-09 00:00:00
1325000,2020-12-09 00:00:00
710000,2020-12-09 00:00:00
960000,2020-12-09 00:00:00
1649999,2020-12-09 00:00:00
1055011,2020-12-09 00:00:00
920000,2020-12-09 00:00:00
700000,2020-12-09 00:00:00
1330000,2020-12-09 00:00:00
935000,2020-12-09 00:00:00
1399000,2020-12-09 00:00:00
797601,2020-12-09 00:00:00
755947,2020-12-09 00:00:00
755947,2020-12-09 00:00:00
755947,2020-12-09 00:00:00
755947,2020-12-09 00:00:00
1200000,2020-12-09 00:00:00
1275896,2020-12-09 00:00:00
924207,2020-12-09 00:00:00
1180000,2020-12-09 00:00:00
729598,2020-12-09 00:00:00
1358498,2020-12-09 00:00:00
1447000,2020-12-09 00:00:00
1387000,2020-12-09 00:00:00
1341000,2020-12-09 00:00:00
1502000,2020-12-09 00:00:00
1490000,2020-12-09 00:00:00
1440000,2020-12-09 00:00:00
1525000,2020-12-09 00:00:00
640464,2020-12-09 00:00:00
700000,2020-12-09 00:00:00
1144327,2020-12-09 00:00:00
1128507,2020-12-09 00:00:00
1170321,2020-12-09 00:00:00
1115896,2020-12-09 00:00:00
820016,2020-12-09 00:00:00
1290520,2020-12-09 00:00:00
1315896,2020-12-09 00:00:00
1033700,2020-12-09 00:00:00
1159146,2020-12-09 00:00:00
1390000,2020-12-09 00:00:00
980000,2020-12-09 00:00:00
943779,2020-12-09 00:00:00
1070570,2020-12-09 00:00:00
1054943,2020-12-09 00:00:00
856997,2020-12-09 00:00:00
2050000,2020-05-05 00:00:00
2545000,2020-05-05 00:00:00
2145000,2020-05-05 00:00:00
535000,2020-01-30 00:00:00
950000,2020-01-30 00:00:00
1590000,2020-01-30 00:00:00
1042233,2020-08-21 00:00:00
1265000,2020-08-21 00:00:00
2385000,2020-12-10 00:00:00
1200000,2020-12-10 00:00:00
2750000,2020-12-10 00:00:00
1635000,2020-12-10 00:00:00
2300000,2020-12-10 00:00:00
1900000,2020-12-10 00:00:00
1600000,2020-12-10 00:00:00
600000,2020-12-10 00:00:00
1730000,2020-12-10 00:00:00
1647500,2020-12-10 00:00:00
2120000,2020-12-10 00:00:00
1255000,2020-12-10 00:00:00
1130000,2020-12-10 00:00:00
1406445,2020-12-10 00:00:00
1440000,2020-12-10 00:00:00
898221,2020-12-10 00:00:00
2170000,2020-12-10 00:00:00
1136175,2020-12-10 00:00:00
520000,2020-12-10 00:00:00
1630000,2020-12-10 00:00:00
1030000,2020-12-10 00:00:00
1590000,2020-12-10 00:00:00
2250000,2020-12-10 00:00:00
844750,2020-12-10 00:00:00
660000,2020-12-10 00:00:00
1400000,2020-12-10 00:00:00
4790000,2020-12-10 00:00:00
3500000,2020-12-10 00:00:00
3250000,2020-12-10 00:00:00
2180000,2020-12-10 00:00:00
2300000,2020-12-10 00:00:00
2350000,2020-12-10 00:00:00
668923,2020-12-10 00:00:00
2400000,2020-12-10 00:00:00
1600000,2020-12-10 00:00:00
2850000,2020-12-10 00:00:00
2040000,2020-12-10 00:00:00
1475000,2020-12-10 00:00:00
5150000,2020-12-10 00:00:00
1850000,2020-12-10 00:00:00
1680000,2020-12-10 00:00:00
1640000,2020-12-10 00:00:00
5150000,2020-12-10 00:00:00
881557,2020-12-10 00:00:00
1540000,2020-12-10 00:00:00
1230000,2020-12-10 00:00:00
870000,2020-12-10 00:00:00
1375000,2020-12-10 00:00:00
1370000,2020-12-10 00:00:00
1700000,2020-12-10 00:00:00
1730000,2020-12-10 00:00:00
1395000,2020-12-10 00:00:00
360000,2020-12-10 00:00:00
402000,2020-12-10 00:00:00
2195896,2020-12-10 00:00:00
3815000,2020-12-10 00:00:00
1700000,2020-12-10 00:00:00
923000,2020-12-10 00:00:00
825000,2020-12-10 00:00:00
1450000,2020-12-10 00:00:00
2150000,2020-12-10 00:00:00
1795000,2020-12-10 00:00:00
2195896,2020-12-10 00:00:00
1580000,2020-12-10 00:00:00
1450000,2020-12-10 00:00:00
2300000,2020-12-10 00:00:00
1231708,2020-12-10 00:00:00
2170000,2020-12-10 00:00:00
1059000,2020-12-10 00:00:00
660000,2020-12-10 00:00:00
1690000,2020-12-10 00:00:00
2530000,2020-12-10 00:00:00
1475000,2020-12-10 00:00:00
2530000,2020-12-10 00:00:00
1420850,2020-12-10 00:00:00
1730000,2020-12-10 00:00:00
1300462,2020-12-10 00:00:00
2724416,2020-12-10 00:00:00
1102365,2020-12-10 00:00:00
1122246,2020-12-10 00:00:00
1171539,2020-12-10 00:00:00
2100000,2020-12-10 00:00:00
1120000,2020-12-10 00:00:00
2154396,2020-12-10 00:00:00
1122635,2020-12-10 00:00:00
1295896,2020-12-10 00:00:00
1280896,2020-12-10 00:00:00
1038999,2020-12-10 00:00:00
1052149,2020-12-10 00:00:00
2111000,2020-08-23 00:00:00
1500000,2020-08-23 00:00:00
1445872,2020-08-23 00:00:00
4300000,2020-08-23 00:00:00
905620,2020-08-23 00:00:00
950000,2020-08-23 00:00:00
2431800,2020-05-06 00:00:00
2325000,2020-05-06 00:00:00
1700000,2020-08-24 00:00:00
1520000,2020-08-24 00:00:00
350000,2020-08-24 00:00:00
410688,2020-08-24 00:00:00
3800000,2020-08-24 00:00:00
1650000,2020-08-24 00:00:00
1540000,2020-08-24 00:00:00
73792,2020-08-24 00:00:00
343395,2020-08-24 00:00:00
70931,2020-08-24 00:00:00
370773,2020-08-24 00:00:00
493155,2020-08-24 00:00:00
79795,2020-08-24 00:00:00
1635000,2020-08-24 00:00:00
1466252,2020-08-24 00:00:00
823967,2020-08-24 00:00:00
1261583,2020-08-24 00:00:00
930000,2020-08-24 00:00:00
2310000,2020-08-24 00:00:00
1875000,2020-08-24 00:00:00
2450000,2020-08-24 00:00:00
2400000,2020-08-24 00:00:00
1714949,2020-08-24 00:00:00
2000000,2020-08-24 00:00:00
1330000,2020-08-24 00:00:00
1200000,2020-08-24 00:00:00
1300000,2020-08-24 00:00:00
1180000,2020-08-24 00:00:00
1275000,2020-08-24 00:00:00
4350000,2020-08-24 00:00:00
3125000,2020-08-24 00:00:00
245700,2020-08-24 00:00:00
8200000,2020-02-02 00:00:00
1668281,2020-02-02 00:00:00
106950,2020-02-02 00:00:00
60309,2020-02-02 00:00:00
1413808,2020-02-02 00:00:00
38750,2020-02-02 00:00:00
40074,2020-02-02 00:00:00
4972399,2020-02-02 00:00:00
2621978,2020-02-02 00:00:00
1930000,2020-02-02 00:00:00
2960071,2020-02-02 00:00:00
1600000,2020-02-02 00:00:00
1600000,2020-02-02 00:00:00
2604500,2020-02-02 00:00:00
2300000,2020-02-02 00:00:00
1750000,2020-02-02 00:00:00
2700000,2020-02-02 00:00:00
1900000,2020-02-02 00:00:00
1380000,2020-12-11 00:00:00
1320000,2020-12-11 00:00:00
1140000,2020-12-11 00:00:00
1230000,2020-12-11 00:00:00
2170000,2020-12-11 00:00:00
530000,2020-12-11 00:00:00
300000,2020-12-11 00:00:00
1575000,2020-12-11 00:00:00
2240000,2020-12-11 00:00:00
1540000,2020-12-11 00:00:00
1200000,2020-12-11 00:00:00
900000,2020-12-12 00:00:00
1231200,2020-08-26 00:00:00
1263500,2020-08-26 00:00:00
2995896,2020-08-26 00:00:00
3400000,2020-08-26 00:00:00
1223125,2020-08-26 00:00:00
1231200,2020-08-26 00:00:00
1431650,2020-08-26 00:00:00
1239275,2020-08-26 00:00:00
1439725,2020-08-26 00:00:00
1247350,2020-08-26 00:00:00
1447800,2020-08-26 00:00:00
1255425,2020-08-26 00:00:00
1263500,2020-08-26 00:00:00
1463950,2020-08-26 00:00:00
1472025,2020-08-26 00:00:00
1480100,2020-08-26 00:00:00
1488175,2020-08-26 00:00:00
1496250,2020-08-26 00:00:00
9527000,2020-08-26 00:00:00
1423575,2020-08-26 00:00:00
1066111,2020-08-26 00:00:00
980000,2020-08-26 00:00:00
1109923,2020-08-26 00:00:00
1090530,2020-08-26 00:00:00
2420000,2020-08-26 00:00:00
1223125,2020-08-26 00:00:00
1455875,2020-08-26 00:00:00
1431650,2020-08-26 00:00:00
1215050,2020-08-26 00:00:00
1231200,2020-08-26 00:00:00
1239275,2020-08-26 00:00:00
1206975,2020-08-26 00:00:00
1504325,2020-08-26 00:00:00
1215050,2020-08-26 00:00:00
1620000,2020-08-26 00:00:00
1239275,2020-08-26 00:00:00
1247350,2020-08-26 00:00:00
1255425,2020-08-26 00:00:00
1182750,2020-08-26 00:00:00
1190825,2020-08-26 00:00:00
1447800,2020-08-26 00:00:00
1198900,2020-08-26 00:00:00
1463950,2020-08-26 00:00:00
1206975,2020-08-26 00:00:00
1223125,2020-08-26 00:00:00
1255425,2020-08-26 00:00:00
1263500,2020-08-26 00:00:00
1198900,2020-08-26 00:00:00
1206975,2020-08-26 00:00:00
1215050,2020-08-26 00:00:00
1512400,2020-08-26 00:00:00
1658700,2020-08-26 00:00:00
1472025,2020-08-26 00:00:00
1480100,2020-08-26 00:00:00
1488175,2020-08-26 00:00:00
1496250,2020-08-26 00:00:00
1504325,2020-08-26 00:00:00
1512400,2020-08-26 00:00:00
1700000,2020-08-26 00:00:00
1525000,2020-08-26 00:00:00
1525000,2020-08-26 00:00:00
1520475,2020-08-26 00:00:00
1552775,2020-08-26 00:00:00
1455875,2020-08-26 00:00:00
1455875,2020-08-26 00:00:00
1528550,2020-08-26 00:00:00
1536625,2020-08-26 00:00:00
1544700,2020-08-26 00:00:00
1520475,2020-08-26 00:00:00
1528550,2020-08-26 00:00:00
1536625,2020-08-26 00:00:00
1544700,2020-08-26 00:00:00
1552775,2020-08-26 00:00:00
7800000,2020-02-04 00:00:00
1899000,2020-02-04 00:00:00
1420000,2020-02-04 00:00:00
2200000,2020-02-04 00:00:00
1100000,2020-02-04 00:00:00
2725000,2020-02-04 00:00:00
960000,2020-02-04 00:00:00
1300000,2020-02-04 00:00:00
3700000,2020-02-04 00:00:00
1250000,2020-02-04 00:00:00
2350000,2020-08-28 00:00:00
3450000,2020-08-28 00:00:00
2450000,2020-09-18 00:00:00
1530000,2020-09-25 00:00:00
1218000,2020-10-09 00:00:00
2860000,2020-10-09 00:00:00
1150000,2020-10-09 00:00:00
1400000,2020-10-09 00:00:00
2265000,2020-10-09 00:00:00
1100000,2020-10-09 00:00:00
1850000,2020-10-09 00:00:00
1500000,2020-10-09 00:00:00
1785000,2020-10-09 00:00:00
6000000,2020-02-26 00:00:00
2290000,2020-02-26 00:00:00
2800002,2020-02-26 00:00:00
4100000,2020-02-26 00:00:00
1011112,2020-02-26 00:00:00
1450000,2020-02-26 00:00:00
1625000,2020-05-28 00:00:00
1500000,2020-06-19 00:00:00
190856,2020-06-19 00:00:00
39500,2020-06-19 00:00:00
1600000,2020-06-19 00:00:00
1500000,2020-06-19 00:00:00
700000,2020-06-19 00:00:00
1600000,2020-06-19 00:00:00
4400000,2020-06-01 00:00:00
1700000,2020-06-01 00:00:00
954711,2020-06-01 00:00:00
1120000,2020-06-01 00:00:00
186772,2020-06-01 00:00:00
2850000,2020-06-01 00:00:00
3340000,2020-06-01 00:00:00
300000,2020-06-01 00:00:00
326000,2020-06-01 00:00:00
1333182,2020-06-01 00:00:00
90000,2020-06-01 00:00:00
54725,2020-06-01 00:00:00
950000,2020-06-01 00:00:00
750000,2020-06-01 00:00:00
1355000,2020-06-01 00:00:00
3255000,2020-10-16 00:00:00
2970000,2020-10-16 00:00:00
1900000,2020-10-16 00:00:00
1880000,2020-10-16 00:00:00
1065000,2020-10-16 00:00:00
1170000,2020-10-16 00:00:00
2200000,2020-10-16 00:00:00
855000,2020-10-16 00:00:00
1430000,2020-10-16 00:00:00
4200000,2020-10-16 00:00:00
2290000,2020-10-16 00:00:00
790785,2020-10-16 00:00:00
1030000,2020-10-16 00:00:00
2500000,2020-10-16 00:00:00
